route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448654,LYCEE DE POISY,1,010010,C 01 R PGLA LPOI,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448655,POISY COLLEGE,1,011103,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448656,POISY COLLEGE,1,010008,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448657,POISY COLLEGE,1,010001,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448658,POISY COLLEGE,1,120102,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448659,MEYTHET LE RABELAIS,1,010012,C 01 R PGLA MRAB,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448660,POISY COLLEGE,1,010004,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448661,POISY COLLEGE,1,010006,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448662,POISY COLLEGE,1,010005,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448663,PARC DES GLAISINS,0,010005,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448664,PARC DES GLAISINS,0,010010,C 01 A MRAB PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448665,PARC DES GLAISINS,0,011103,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448666,POISY COLLEGE,1,010011,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448667,POISY COLLEGE,1,010008,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448668,POISY COLLEGE,1,010004,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448669,POISY COLLEGE,1,010010,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448670,POISY COLLEGE,1,010011,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448671,PARC DES GLAISINS,0,010009,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448672,PARC DES GLAISINS,0,010002,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448673,PARC DES GLAISINS,0,010010,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448674,PARC DES GLAISINS,0,010012,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448675,POISY COLLEGE,1,011103,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448676,POISY COLLEGE,1,120101,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448677,PARC DES GLAISINS,0,010009,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448678,PARC DES GLAISINS,0,010008,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448679,PARC DES GLAISINS,0,010011,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448680,POISY COLLEGE,1,010009,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448681,POISY COLLEGE,1,010002,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448682,POISY COLLEGE,1,010010,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448683,PARC DES GLAISINS,0,011103,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448684,PARC DES GLAISINS,0,010001,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448685,PARC DES GLAISINS,0,010006,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448686,PARC DES GLAISINS,0,010001,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448687,PARC DES GLAISINS,0,010005,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448688,PARC DES GLAISINS,0,010006,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448689,PARC DES GLAISINS,0,010010,C 01 A LPOI PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448690,POISY COLLEGE,1,010012,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448691,POISY COLLEGE,1,011103,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448692,LYCEE DE POISY,1,120101,C 01 R PGLA LPOI,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448693,POISY COLLEGE,1,010011,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448694,POISY COLLEGE,1,010002,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448695,POISY COLLEGE,1,010006,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448696,PARC DES GLAISINS,0,010002,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448697,PARC DES GLAISINS,0,010008,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448698,PARC DES GLAISINS,0,011103,C 01 A MRAB PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448699,PARC DES GLAISINS,0,010004,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448700,PARC DES GLAISINS,0,010010,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448701,PARC DES GLAISINS,0,120102,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448702,PARC DES GLAISINS,0,010207,C 01 A LPOI PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448703,LYCEE DE POISY,1,010005,C 01 R PGLA LPOI,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448704,POISY COLLEGE,1,010005,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448705,POISY COLLEGE,1,010005,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448706,POISY COLLEGE,1,010009,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448707,PARC DES GLAISINS,0,050107,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448708,PARC DES GLAISINS,0,010004,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448709,PARC DES GLAISINS,0,010006,C 01 A LPOI PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448710,CAMPUS,0,010002,C 01 A POIS CAMP,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448711,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448712,POISY COLLEGE,1,010002,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448713,POISY COLLEGE,1,010008,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448714,CAMPUS,0,120101,C 01 A POIS CAMP,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448715,CAMPUS,0,010009,C 01 A POIS CAMP,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448716,CAMPUS,0,120101,C 01 A MRAB CAMP,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448717,MEYTHET LE RABELAIS,1,120101,C 01 R CAMP MRAB,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448718,POISY COLLEGE,1,010009,C 01 R PGLA POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448719,CAMPUS,0,010002,C 01 A POIS CAMP,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448720,MEYTHET LE RABELAIS,1,010001,C 01 R PGLA MRAB,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448721,POISY COLLEGE,1,010002,C 01 R CAMP POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448722,POISY COLLEGE,1,010001,C 01 R CAMP POIS,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448723,PARC DES GLAISINS,0,010001,C 01 A POIS PGLA,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448724,MEYTHET LE RABELAIS,1,010002,C 01 R CAMP MRAB,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448725,CAMPUS,0,010001,C 01 A MRAB CAMP,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448726,CAMPUS,0,010002,C 01 A MRAB CAMP,0
1,HORAIRES 3_LV_Hiv 25_reduit,HORAIRES 3_LV_Hiv 25_reduitC448727,POISY COLLEGE,1,010001,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445838,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445839,CAMPUS,0,010003,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445840,CAMPUS,0,010002,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445841,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445842,CAMPUS,0,010002,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445843,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445844,CAMPUS,0,010003,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445845,CAMPUS,0,010002,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445846,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445847,CAMPUS,0,010003,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445848,CAMPUS,0,010002,C 01 A MRAB CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445849,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445850,CAMPUS,0,010003,C 01 A MRAB CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445851,POISY COLLEGE,1,010003,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445852,CAMPUS,0,010003,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445853,CAMPUS,0,010002,C 01 A MRAB CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445854,POISY COLLEGE,1,010002,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445855,POISY COLLEGE,1,010002,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445856,POISY COLLEGE,1,010001,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445857,POISY COLLEGE,1,010003,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445858,POISY COLLEGE,1,010001,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445859,POISY COLLEGE,1,010003,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445860,POISY COLLEGE,1,010002,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445861,POISY COLLEGE,1,010001,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445862,POISY COLLEGE,1,010003,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445863,MEYTHET LE RABELAIS,1,010002,C 01 R CAMP MRAB,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445864,POISY COLLEGE,1,010001,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445865,MEYTHET LE RABELAIS,1,010003,C 01 R CAMP MRAB,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445866,CAMPUS,0,010003,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445867,MEYTHET LE RABELAIS,1,010002,C 01 R CAMP MRAB,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445868,MEYTHET LE RABELAIS,1,010001,C 01 R CAMP MRAB,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445869,MEYTHET LE RABELAIS,1,010003,C 01 R CAMP MRAB,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445870,POISY COLLEGE,1,010002,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445871,POISY COLLEGE,1,010001,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445872,POISY COLLEGE,1,010003,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445873,POISY COLLEGE,1,010002,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445874,POISY COLLEGE,1,010001,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445875,POISY COLLEGE,1,010003,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445876,POISY COLLEGE,1,010002,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445877,CAMPUS,0,010001,C 01 A MRAB CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445878,CAMPUS,0,010003,C 01 A MRAB CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445879,CAMPUS,0,010002,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445880,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445881,CAMPUS,0,010003,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445882,CAMPUS,0,010002,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445883,CAMPUS,0,010003,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445884,POISY COLLEGE,1,010003,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25,HORAIRES 7_hiv 25C445885,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531947,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531948,CAMPUS,0,010003,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531949,CAMPUS,0,010002,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531950,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531951,CAMPUS,0,010002,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531952,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531953,CAMPUS,0,010003,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531954,CAMPUS,0,010002,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531955,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531956,CAMPUS,0,010003,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531957,CAMPUS,0,010002,C 01 A MRAB CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531958,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531959,CAMPUS,0,010003,C 01 A MRAB CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531960,POISY COLLEGE,1,010003,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531961,CAMPUS,0,010003,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531962,CAMPUS,0,010002,C 01 A MRAB CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531963,POISY COLLEGE,1,010002,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531964,POISY COLLEGE,1,010002,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531965,POISY COLLEGE,1,010001,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531966,POISY COLLEGE,1,010003,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531967,POISY COLLEGE,1,010001,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531968,POISY COLLEGE,1,010003,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531969,POISY COLLEGE,1,010002,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531970,POISY COLLEGE,1,010001,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531971,POISY COLLEGE,1,010003,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531972,MEYTHET LE RABELAIS,1,010002,C 01 R CAMP MRAB,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531973,POISY COLLEGE,1,010001,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531974,MEYTHET LE RABELAIS,1,010003,C 01 R CAMP MRAB,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531975,CAMPUS,0,010003,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531976,MEYTHET LE RABELAIS,1,010002,C 01 R CAMP MRAB,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531977,MEYTHET LE RABELAIS,1,010001,C 01 R CAMP MRAB,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531978,MEYTHET LE RABELAIS,1,010003,C 01 R CAMP MRAB,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531979,POISY COLLEGE,1,010002,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531980,POISY COLLEGE,1,010001,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531981,POISY COLLEGE,1,010003,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531982,POISY COLLEGE,1,010002,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531983,POISY COLLEGE,1,010001,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531984,POISY COLLEGE,1,010003,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531985,POISY COLLEGE,1,010002,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531986,CAMPUS,0,010001,C 01 A MRAB CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531987,CAMPUS,0,010003,C 01 A MRAB CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531988,CAMPUS,0,010002,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531989,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531990,CAMPUS,0,010003,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531991,CAMPUS,0,010002,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531992,CAMPUS,0,010003,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531993,POISY COLLEGE,1,010003,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_2,HORAIRES 7_hiv 25_2C531994,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445838,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445839,CAMPUS,0,010003,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445840,CAMPUS,0,010002,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445841,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445842,CAMPUS,0,010002,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445843,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445844,CAMPUS,0,010003,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445845,CAMPUS,0,010002,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445846,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445847,CAMPUS,0,010003,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445848,CAMPUS,0,010002,C 01 A MRAB CAMP,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445849,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445850,CAMPUS,0,010003,C 01 A MRAB CAMP,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445851,POISY COLLEGE,1,010003,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445852,CAMPUS,0,010003,C 01 A POIS CAMP,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445853,CAMPUS,0,010002,C 01 A MRAB CAMP,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445854,POISY COLLEGE,1,010002,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445855,POISY COLLEGE,1,010002,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445856,POISY COLLEGE,1,010001,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445857,POISY COLLEGE,1,010003,C 01 R CAMP POIS,0
1,HORAIRES 7_hiv 25_reduit,HORAIRES 7_hiv 25_reduitC445858,POISY COLLEGE,1,010001,C 01 R CAMP POIS,0
