stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding
0:2ERE,,ESPACE RENCONTRE,,45.9249382,6.1555455,,0,1:ERE,
0:2ERG,,EPAGNY-ROGEMONT,,45.9465446,6.0891032,,0,1:ERG,
0:2EST,,L'ESTY,,45.883883,6.0583776,,0,1:EST,
0:2ETE,,ETERZY,,45.8959218,6.0753465,,0,1:ETE,
0:2ETG,,ETANG,,45.8887809,6.0418475,,0,1:ETG,
0:2EVA,,ESPACE VALLON,,45.9043741,6.1004478,,0,1:EVA,
0:2EVI,,EVIRE,,45.9236242,6.1363713,,0,1:EVI,
0:2EVR,,EVIRE,,45.9230072,6.1358713,,0,1:EVI,
0:2EVV,,L'EAU VIVE,,45.8577852,6.089174,,0,1:EVV,
0:2FBA,,FRANCE BARATTES,,45.9070413,6.1402941,,0,1:FBA,
0:2FER,,FERRIERES,,45.964412,6.0812799,,0,1:FER,
0:2FERR,,FERRAMANT,,45.9753752,6.1540691,,0,1:FERR,
0:2FIE,,FIER,,45.9205969,6.120381,,0,1:FIE,
0:2FLE,,FLEOLES,,45.8825489,6.0703552,,0,1:FLE,
0:2FMA,,FRANCE MAQUIS,,45.9197069,6.1310608,,0,1:FMA,
0:2FMB,,FRANCE MONT-BLANC,,45.9130862,6.1351774,,0,1:FMB,
0:2FMQ,,FRANCE MAQUIS,,45.9196016,6.13161,,0,1:FMA,
0:2FOR,,FORUM,,45.9102122,6.1217939,,0,1:FOR,
0:2FTH,,FRANCE THONES,,45.9098687,6.1381057,,0,1:FTH,
0:2GAL,,GALBERT,,45.9077704,6.123734,,0,1:GAL,
0:2GALI,,GALILEO,,45.8953032,6.0811844,,0,1:GALI,
0:2GAMB,,GAMBETTA,,45.912016,6.1308689,,0,1:GAMB,
0:2GAR,,GARENNES,,45.9147085,6.1018428,,0,1:GAR,
0:2GB2,,GENEVE BELLEVUE,,45.9196178,6.1235278,,0,1:GBE,
0:2GBE,,GENEVE BELLEVUE,,45.9199264,6.1237777,,0,1:GBE,
0:2GCH,,GRANDS CHAMPS,,45.938449,6.1000802,,0,1:GCH,
0:2GDA,,GRAND ANNECY,,45.9106825,6.1151976,,0,1:GDA,
0:2GDG,,GENERAL DE GAULLE,,45.9110652,6.1313571,,0,1:GDG,
0:2GDT,,LES GRANDES TEPPES,,45.9229968,6.0890996,,0,1:GDT,
0:2GED,,GENDARMERIE LA BALME,,45.9579771,6.0398305,,0,1:GED,
0:2GEN,,GENOTTES,,45.9383374,6.108418,,0,1:GEN,
0:2GEND,,GENDARMERIE,,45.8323744,6.1716391,,0,1:GEND,
0:2GENO,,GENON,,45.9495096,6.1117877,,0,1:GENO,
0:2GEP,,GRAND EPAGNY,,45.9403541,6.0728681,,0,1:GEP,
0:2GER,,GERBIER,,45.9433812,6.1417984,,0,1:GER,
0:2GEV,,GEVRIER,,45.9007521,6.0925251,,0,1:GET,
0:2GFG,,GRAFENBERG,,45.9381669,6.1237663,,0,1:GFG,
0:2GFI,,GENEVE FIER,,45.9224234,6.1237515,,0,1:GFI,
0:2GHA,,GLAISINS HAMEAU,,45.9228639,6.1630197,,0,1:GHA,
0:2GIL,,GILLON,,45.9268078,6.0855038,,0,1:GIL,
0:2GLAI,,GLAISINS,,45.9292418,6.1682678,,0,1:GLAI,
0:2GLF,,GALERIES LAFAYETTE,,45.9068905,6.131107,,0,1:GLF,
0:2GNV,,GENEVRIER,,45.8429137,6.0607865,,0,1:GNV,
0:2GOU,,GOUILLON,,45.9163684,6.0554428,,0,1:GOU,
0:2GPE,,GERMAIN PERREARD,,45.9104614,6.1130807,,0,1:GPE,
0:2GPR,,GRANDS PRES,,45.9451744,6.1078739,,0,1:GPR,
0:2GRA,,GRANGES,,45.9404585,6.1360514,,0,1:GRA,
0:2GRC,,GROISY CHATEAU,,46.0094818,6.1710025,,0,1:GRC,
0:2GRF,,GREFFONS,,45.9152902,6.080895,,0,1:GRF,
0:2GRG,,LES GRANGES,,45.8473121,6.2135586,,0,1:GRG,
0:2GRM,,GROISY MAIRIE,,46.0164737,6.1713798,,0,1:GRM,
0:2GRO,,GROTTES,,45.9087203,6.1608909,,0,1:GRO,
0:2GSC,,GROUPE SCOLAIRE,,45.9462321,6.1192115,,0,1:GSC,
0:2GUY,,GUYNEMER,,45.8925768,6.09719,,0,1:GUY,
0:2GVE,,GENEVE VERNET,,45.9164935,6.1237509,,0,1:GVE,
0:2GVS,,GALERIE VAL SEMNOZ,,45.8751143,6.0859004,,0,1:GVS,
0:2HAT,,HAUTEVILLE,,45.9056198,6.0984008,,0,1:HAT,
0:2HAU,,HAUTEVUE,,45.925491,6.1525295,,0,1:HAU,
0:2HDU,,HENRI DUNANT,,45.9074784,6.1352585,,0,1:HDU,
0:2HDV,,HOTEL DE VILLE,,45.9000595,6.1281759,,0,1:HDV,
0:2HFI,,HOPITAL FIER,,45.9303436,6.1192285,,0,1:HFI,
0:2HOR,,HORIZONS,,45.9185553,6.0943252,,0,1:HOR,
0:2HPS,,HOPITAL PORTE SEMNOZ,,45.9321422,6.1187104,,0,1:HPS,
0:2ILE,,ILES,,45.9122483,6.1129881,,0,1:ILE,
0:2ILS,,ILES,,45.9122418,6.1138785,,0,1:ILE,
0:2IMP,,IMPERIAL,,45.9054718,6.1435869,,0,1:IMP,
0:2IUT,,I.U.T,,45.919536,6.1547195,,0,1:IUT,
0:2JAN,,JEANNE ANTIDE,,45.904702,6.1313828,,0,1:JAN,
0:2JBA,,FLEURS,,45.9063631,6.1159474,,0,1:JBA,
0:2JCL,,JEAN CLERC,,45.8814244,6.0897892,,0,1:JCL,
0:2JOU,,JOUVENONS,,45.9528866,6.1574189,,0,1:JOU,
0:2LAC,,LACROIX,,45.9217036,6.0988149,,0,1:LAC,
0:2LACH,,LE LACHAT,,46.0107637,6.1741418,,0,1:LACH,
0:2LAPI,,LA PIERRE,,45.7838845,6.1466989,,0,1:LAPI,
0:2LAR,,LOUIS ARMAND,,45.9191604,6.1319206,,0,1:LAR,
0:2LBA,,LA BASILIQUE,,45.8925147,6.126612,,0,1:LBA,
0:2LBE,,LYCEE BERTHOLLET,,45.9055728,6.1292248,,0,1:LBE,
0:2LBM,,LAC DE LA BALME,,45.9719372,6.0325506,,0,1:LBM,
0:2LCA,,LYCEE TOM MOREL,,45.8947709,6.1003205,,0,1:LCA,
0:2LCI,,LOVERCHY CITE,,45.8923892,6.1167963,,0,1:LCI,
0:2LCO,,LA COUR,,45.9206281,6.1420372,,0,1:LCO,
0:2LCP,,LA CHAPELLE,,45.8778232,6.0555255,,0,1:LCP,
0:2LCR,,LA CROIX RONDE,,45.8439625,6.0838481,,0,1:LCR,
0:2LCRE,,LE CRET,,45.8698127,6.1406118,,0,1:LCRE,
0:2LCT,,LACHAT,,45.9257759,6.0614657,,0,1:LCT,
0:2LEBU,,LE BULOZ,,45.826675,6.1759393,,0,1:LEBU,
0:2LECL,,LE CLEMONE,,45.9770946,6.1641465,,0,1:LCLE1,
0:2LESCH,,MAIRIE LESCHAUX,,45.7709398,6.1244556,,0,1:LESCH,
0:2LET,,LETRAZ,,45.8741655,6.1415823,,0,1:LET,
0:2LEV,,LEVRAY,,45.8909715,6.0876788,,0,1:LEV,
0:2LGC,,LES GRANDS CHAMPS,,45.944856,6.0528393,,0,1:LGC,
0:2LGF,,LYCEE GABRIEL FAURE,,45.8969851,6.1203992,,0,1:LGF,
0:2LHE,,L'HERBE,,45.8956436,6.0789448,,0,1:LHE,
0:2LHSM,,LES HALLES ST MARTIN,,45.9614769,6.1667119,,0,1:LHSM,
0:2LLA,,LE LAVOIR,,45.8956821,6.0695769,,0,1:LLA,
0:2LLC,,LYCEE LACHENAL,,45.9383795,6.1333496,,0,1:LLC,
0:2LMA,,LE MARQUISAT,,45.9463913,6.1032661,,0,1:LMA,
0:2LOC,,LOVERCHY CITE,,45.8920639,6.1187912,,0,1:LCI,
0:2LOFE,,LOTIS. FERGY,,45.8226773,6.1892309,,0,1:LOFE,
0:2LON,,LONGIRET,,45.8845578,6.097462,,0,1:LON,
0:2LOV,,LOVAGNY,,45.9040521,6.0325835,,0,1:LOV,
0:2LPLO,,LE PLOT,,46.0042934,6.1860025,,0,1:LPLO,
0:2LPRO,,LP ROSELIERES,,45.8530522,6.1444292,,0,1:LPRO,
0:2LSA,,LA SALLE,,45.9169799,6.1478073,,0,1:LSA,
0:2LSP,,LA SALLE PRINGY,,45.9358136,6.1231549,,0,1:LSP,
0:2LTE,,ARCADIUM,,45.9192553,6.1187039,,0,1:LTE,
0:2LVD,,LA VARDE,,45.9299475,6.1244365,,0,1:LVD,
0:2LVI,,LOVERCHY VILLAGE,,45.8868753,6.1108581,,0,1:LVI,
0:2LVO,,L.P. GORDINI,,45.885016,6.1089982,,0,1:LVO,
0:2LVR,,LA VARDE,,45.9297231,6.1237522,,0,1:LVD,
0:2LYB,,LYCEE LES BRESSIS,,45.8934443,6.101046,,0,1:LYB,
0:2MABLU,,MAIRIE BLUFFY,,45.8687246,6.2183416,,0,1:MABLU,
0:2MAC,,MACULLY,,45.9310867,6.0626908,,0,1:MAC,
0:2MAG,,MAGIE,,45.9466162,6.1512071,,0,1:MAG,
0:2MAH,,MARCHE,,45.8882153,6.0998097,,0,1:MAH,
0:2MAI,,MAIRIE ARGONAY,,45.94517,6.1400144,,0,1:MAI,
0:2MAIJO,,MAIRIE ST JORIOZ,,45.8336059,6.1653282,,0,1:MAIJO,
0:2MAL,,MALAZ,,45.8784522,6.1055056,,0,1:MAL,
0:2MAMEN,,MAIRIE MENTHON,,45.8608227,6.1947781,,0,1:MAMEN,
0:2MAN,,MANDALLAZ,,45.9000314,6.116467,,0,1:MAN,
0:2MAR,,LE MARTELET,,45.9652322,6.0948172,,0,1:MAR,
0:2MARJ,,MARJOLAINE,,45.8923189,6.108881,,0,1:MARJ,
0:2MAT,,MATHONEX,,45.8555491,6.0720375,,0,1:MAT,
0:2MAV,,MAVERIA,,45.9081174,6.1434022,,0,1:MAV,
0:2MAY,,MARNY,,45.9220236,6.0545943,,0,1:MAY,
0:2MBA,,MONT BARON,,45.939302,6.0919648,,0,1:MBA,
0:2MBO,,BOULANGERIE MERCIER,,45.9627777,6.1649905,,0,1:MBO,
0:2MCH,,MARAICHERES,,45.9109521,6.0697564,,0,1:MCH,
0:2MCI,,CIMETIERE MEYTHET,,45.9147912,6.0975094,,0,1:MCI,
0:2MCL,,MACLAMOD,,45.8929716,6.0645217,,0,1:MCL,
0:2MEC,,MECLAZ,,45.8354584,6.0662002,,0,1:MEC,
0:2MEG,,MERCIER GARE,,45.9664545,6.1579001,,0,1:MEG,
0:2MEN,,MENTHONNEX,,45.9516028,6.1546579,,0,1:MEN,
0:2MEP,,MAIRIE EPAGNY,,45.9386673,6.0904567,,0,1:MEP,
0:2MER,,MERCIER,,45.9650335,6.1610235,,0,1:MER,
0:2MERD,,MERCIER RD,,45.9630052,6.1652362,,0,1:MERC,
0:2MET,,METZ,,45.9351536,6.1101498,,0,1:MET,
0:2MEZ,,METZ,,45.9337704,6.1099813,,0,1:MET,
0:2MFER,,MAIRIE DE FERRIERES,,45.9677216,6.0884697,,0,1:MFER,
0:2MGO,,MALAZ GOLEMME,,45.882621,6.1000629,,0,1:MGO,
0:2MGY,,MONTAGNY AVULLIENS,,45.8605436,6.0523495,,0,1:MGY,
0:2MIL,,MILLEMOUX,,45.9015331,6.1021725,,0,1:MIL,
0:2MIR,,MIRACLE,,45.8854401,6.0644385,,0,1:MIR,
0:2MLE,,MARECHAL LECLERC,,45.9137033,6.1206877,,0,1:MLE,
0:2MMT,,GRENETTE,,45.9391399,6.1057766,,0,1:MMT,
0:2MNT,,MONTS,,45.8877741,6.0737305,,0,1:MNT,
0:2MOD,,MONOD,,45.9141061,6.0671047,,0,1:MOD,
0:2MON,,MONNAIE,,45.9419617,6.0876318,,0,1:MON,
0:2MONT,,MONTPELLAZ,,45.8698154,6.1846171,,0,1:MONT,
0:2MOS,,MOSINGES,,45.9071844,6.1093584,,0,1:MOS,
0:2MRA,,MEYTHET CENTRE,,45.914645,6.0919881,,0,1:MRA,
0:2MRI,,LE MARAIS,,45.960735,6.0402276,,0,1:MRI,
0:2MRN,,MEYTHET CENTRE,,45.9146173,6.0920124,,0,1:MRA,
0:2MRO,,M.J.C. ROMAINS,,45.9122934,6.1214858,,0,1:MRO,
0:2MRQ,,MARQUISATS,,45.8930463,6.1363734,,0,1:MAQ,
0:2MSN,,MEYTHET S.N.R.,,45.913744,6.0936289,,0,1:MSN,
0:2MTR,,MONTREMONT,,45.9107869,6.1384678,,0,1:MTR,
0:2MUR,,MURAILLONS,,45.8861696,6.0984946,,0,1:MUR,
0:2NAN,,NANFRAY,,45.8922316,6.0877365,,0,1:NAN,
0:2NNT,,NANT,,45.9233614,6.1403207,,0,1:NNT,
0:2NOV,,NOVEL,,45.9180941,6.1339776,,0,1:NOV,
0:2NTE,,NANTE,,45.93786,6.0873502,,0,1:NTE,
0:2PAI,,PAIX,,45.9041186,6.1299942,,0,1:PAI,
0:2PAL,,PALLUDS,,45.9168605,6.0648953,,0,1:PAL,
0:2PAM,,PARMELAN,,45.9051454,6.1329441,,0,1:PAM,
0:2PAN,,PANORAMA,,45.8993665,6.1095239,,0,1:PAN,
0:2PAP,,PAPETERIES,,45.9082436,6.1029505,,0,1:PAP,
0:2PAR,,PARMELAN,,45.905737,6.1327325,,0,1:PAM,
0:2PBO,,PRES BOUVAUX,,45.8826254,6.0827725,,0,1:PBO,
0:2PBU,,PRE DU BUISSON,,45.947412,6.1543403,,0,1:PBU,
0:2PCH,,PRINGY CHAPELLE,,45.9484767,6.116574,,0,1:PCH,
0:2PDA,,PRE D'AVRIL,,45.9097523,6.148453,,0,1:PDA,
0:2PDB,,PONT DE BROGNY,,45.934007,6.1275471,,0,1:PDB,
0:2PDC,,PRE DE CHALLES,,45.9269873,6.1651033,,0,1:PDC,
0:2PDJ,,PALAIS DE JUSTICE,,45.9030917,6.1296519,,0,1:PDJ,
0:2PDR,,PLACE DES ROMAINS,,45.9078155,6.1227554,,0,1:PDR,
0:2PDRC,,PAS DU ROC,,45.9694755,6.2990563,,0,1:PDRC,
0:2PDS,,PARC DES SPORTS,,45.9146032,6.1187762,,0,1:PDS,
0:2PDT,,PONT DE TASSET,,45.9085503,6.0980105,,0,1:PDT,
0:2PE,,PESSE,,45.9165061,6.1496137,,0,1:PE,
0:2PEC,,PLAINE ECOLE,,45.9123126,6.1312215,,0,1:PEC,
0:2PECO,,PECOEUR,,45.8290609,6.1596401,,0,1:PECO,
0:2PER,,PEROLLIERE,,45.9027562,6.0960196,,0,1:PER,
0:2PES,,PESSET,,45.8648268,6.0903683,,0,1:PES,
0:2PFA,,PRE FAUCON,,45.9311154,6.1650822,,0,1:PFA,
0:2PFI,,PRE FELIN,,45.924615,6.1658193,,0,1:PFI,
0:2PFO,,PRE FORNET,,45.8827907,6.1083178,,0,1:PFO,
0:2PFR,,POISY COLLEGE,,45.9208508,6.0596425,,0,1:POC,
0:2PFT,,PRE FORNET,,45.8811832,6.1077885,,0,1:PFO,
0:2PGA,,PRINGY-GARE,,45.9387797,6.1221347,,0,1:PGA,
0:2PGLA,,PARC DES GLAISINS,,45.930504,6.1685729,,0,1:PDGLA,
0:2PGR,,PAUL GRIMAULT,,45.9027172,6.1233184,,0,1:PGR,
0:2PGU,,PAUL GUITON,,45.9093703,6.1310542,,0,1:PGU,
0:2PIC,,PIC VERT,,45.9231364,6.173237,,0,1:PIC,
0:2PIM,,PISCINE MARQUISATS,,45.8965905,6.1320576,,0,1:PIM,
0:2PIO,,PIOU,,45.9272884,6.129348,,0,1:PIO,
0:2PLA,,PLAFETE,,45.9293724,6.0830001,,0,1:PLA,
0:2PLAN,,LA PLANCHE,,45.9524126,6.1107632,,0,1:PLAN,
0:2PLB,,PLAGE DE LA BRUNE,,45.8786974,6.1774012,,0,1:PLB,
0:2PLG,,PLAGNES,,45.937673,6.0776783,,0,1:PLG,
0:2PLO,,PRE LONGE,,45.9112789,6.1525296,,0,1:PLO,
0:2PLP,,LE PLANT,,45.8867488,6.1740714,,0,1:PLP,
0:2PLY,,SEYNOD POLYNOME,,45.8849235,6.1041668,,0,1:PLY,
0:2PMA,,PRE MAIRY,,45.9523609,6.1146104,,0,1:PMA,
0:2PMO,,POISY MOIRY,,45.9133648,6.0528748,,0,1:PMO,
0:2PNA,,PONNAY,,45.8463744,6.2284244,,0,1:PNA,
0:2PND,,PARK NORD,,45.9335908,6.1207556,,0,1:PND,
0:2PNE,,PONT NEUF,,45.8977543,6.1144022,,0,1:PNE,
0:2PNO,,PLAINE NOVEL,,45.9151691,6.1292793,,0,1:PNO,
0:2POI,,POISY,,45.921566,6.0631815,,0,1:POI,
0:2POM,,POMMARIES,,45.9108173,6.1448344,,0,1:POM,
0:2PON,,PONCHY,,45.9255167,6.1496641,,0,1:PCY,
0:2PP9,,PISCINE-PATINOIRE,,45.9216959,6.1220315,,0,1:PPT,
0:2PPC,,PT PORT CHAVOIRES,,45.9057594,6.1584877,,0,1:PPC,
0:2PPL,,PRE PAILLARD,,45.9289457,6.1627491,,0,1:PPL,
0:2PPQ,,PREFECTURE PAQUIER,,45.9021314,6.1308107,,0,1:PPA,
0:2PPT,,PISCINE-PATINOIRE,,45.9215995,6.1222585,,0,1:PPT,
0:2PRBLU,,P+R BLUFFY,,45.8743893,6.2140533,,0,1:PRBLU,
0:2PRCO,,ST JORIOZ COLLEGE,,45.8353912,6.16369,,0,1:COLL,
0:2PRD,,PARADIS,,45.8944992,6.1278474,,0,1:PAD,
0:2PRE,,LE PRESSOIR,,45.9273705,6.1267053,,0,1:PRE,
0:2PRES,,PRESLES,,45.8638874,6.1899763,,0,1:PRES,
0:2PRG,,GRANDE FERME,,45.9550502,6.1102145,,0,1:PRG,
0:2PRL,,PEROLLES,,45.8971741,6.1033856,,0,1:PRL,
0:2PRM,,PRINGY MAIRIE,,45.9468422,6.1215972,,0,1:PRM,
0:2PRN,,PRE ROND,,45.8874511,6.0954695,,0,1:PRN,
0:2PRO,,PROMERY,,45.9541406,6.1118298,,0,1:PRO,
0:2PRR,,PRIEURE,,45.9447083,6.1251192,,0,1:PRR,
0:2PSC,,POUSSY CASCADES,,45.9585541,6.2103101,,0,1:PSC,
0:2PSE,,PLACE DU SEMNOZ,,45.8798991,6.0981034,,0,1:PSE,
0:2PSF,,PONT SAINT-FRANCOIS,,45.9016766,6.089363,,0,1:PSF,
0:2PTB,,PETIT BROGNY,,45.9256695,6.1328073,,0,1:PTB,
0:2PTH,,PONT DE THE,,45.9117043,6.1598872,,0,1:PTH,
0:2PUIS,,LES PUISOTS,,45.8668673,6.1210424,,0,1:PUIS,
0:2PVE,,PRE VERNET,,45.9064076,6.1552846,,0,1:PVE,
0:2QCH,,4 CHEMINS,,45.9064789,6.1137077,,0,1:QCH,
0:2RAM,,RAMPIGNON,,45.9210128,6.1644371,,0,1:RAM,
0:2RBLA,,ROCHERS BLANCS,,45.7994222,6.1083005,,0,1:RBLA,
0:2RBU,,RIOZ BUSSON,,45.8625453,6.0884475,,0,1:RBU,
0:2RDL,,RELAIS DES LANCHES,,45.8608927,6.0444236,,0,1:RDL,
0:2RDM,,ROUTE DE MONOD,,45.9204686,6.0657675,,0,1:RDM,
0:2RDS,,RUE DE SEYSSEL,,45.9058569,6.1173129,,0,1:RDS,
0:2RDV,,ROUTE DE VERGLOZ,,45.8668652,6.0945847,,0,1:RDV,
0:2REG,,REGAINS,,45.8835055,6.1059193,,0,1:REG,
0:2REGI,,REGINA,,45.8810769,6.1419375,,0,1:REGI,
0:2REN,,RENOIR,,45.9044539,6.0975349,,0,1:REN,
0:2REP,,LE REPOSOIR,,45.9873702,6.1550412,,0,1:REP,
0:2REPAG,,PONT DE MONNETIER,,45.8257454,6.1515483,,0,1:REPAG,
0:2RIA,,RIANT PORT,,45.8588803,6.1422593,,0,1:RIA,
0:2ROC,,ROCADE,,45.9115691,6.1209541,,0,1:ROC,
0:2ROS,,ROSEAUX,,45.9400908,6.0765863,,0,1:ROS,
0:2ROV,,ROVAGNY,,45.8298906,6.2384954,,0,1:ROV,
0:2RUN,,RESTAU U,,45.9191534,6.1577708,,0,1:RUN,
0:2SAC,,SACCONGES,,45.8745195,6.1023553,,0,1:SAC,
0:2SAL,,SALOMONS,,45.9087226,6.1391377,,0,1:SAL,
0:2SBA,,SYMPHORINE BARATTE,,45.9434443,6.1469822,,0,1:SBA,
0:2SBM,,ST BERNARD DE MENTH.,,45.9045641,6.1347312,,0,1:SBM,
0:2SCH,,CHAVANOD STADE,,45.8816936,6.0526949,,0,1:CSA,
0:2SCL,,SOUS CLINIQUE,,45.9483013,6.1518591,,0,1:SCL,
0:2SEVMAI,,MAIRIE SEVRIER,,45.864663,6.1400992,,0,1:SEVMAI,
0:2SEX,,SAINT EXUPERY,,45.8923984,6.0928436,,0,1:SEX,
0:2SFR,,SAINT FRANCOIS,,45.8938984,6.1277359,,0,1:SFR,
0:2SIB,,SIBRA,,45.8874013,6.1189145,,0,1:SIB,
0:2SICOL,,SILLINGY COLLEGE,,45.9502767,6.0367963,,0,1:SICOL,
0:2SJE,,SAINT JEAN,,45.8872486,6.1005555,,0,1:SJE,
0:2SLP,,SUR LES PLANS,,45.9207221,6.089566,,0,1:SLP,
0:2SMI,,ST-MICHEL,,45.8905257,6.1226016,,0,1:SMI,
0:2SOM,,SOMMEILLER,,45.9021187,6.124756,,0,1:SOM,
0:2SOR,,SORBIERS,,45.9189258,6.0545129,,0,1:SOR,
0:2SPA,,SAINT PAUL,,45.9445825,6.0863708,,0,1:SPA,
0:2SPER,,SUR PERROIX,,45.8498864,6.2158881,,0,1:SPER,
0:2SPO,,SALLE POLYVALENTE,,45.9398972,6.1413413,,0,1:SPO,
0:2STA,,STADE,,45.9401088,6.1441048,,0,1:STA,
0:2STAMEN,,STADE MENTHON,,45.8611638,6.1970552,,0,1:STAMEN,
0:2STECH,,MAIRIE ST EUSTACHE,,45.7955233,6.1484831,,0,1:STECH,
0:2STGECO,,ST GERMAIN ECOLE,,45.8381429,6.229477,,0,1:STGECO,
0:2STGEGL,,ST GERMAIN EGLISE,,45.842154,6.2256758,,0,1:STGEGL,
0:2SUP,,SUPER PANORAMA,,45.8870648,6.1340069,,0,1:SUP,
0:2SVE,,SOUS VERNOD,,45.9212637,6.0799508,,0,1:SVE,
0:2SVY,,SEYNOD VIEUGY,,45.8592586,6.0890115,,0,1:SVY,
0:2TAI,,TAILLEE,,45.8938173,6.1091204,,0,1:TAI,
0:2TELE,,TELEPHERIQUE,,45.8885199,6.1739023,,0,1:TELE,
0:2TER,,LES TERRASSES,,45.9116626,6.1080748,,0,1:TER,
0:2TET,,TETS,,45.9068072,6.1148752,,0,1:TET,
0:2TFO,,TROIS FONTAINES,,45.8899866,6.1140536,,0,1:TFO,
0:2TIL,,TILLEULS,,45.9211344,6.144894,,0,1:TIL,
0:2TILL,,TILLIER,,45.8932432,6.1328483,,0,1:TILL,
0:2TIV,,TIVILLONS,,45.9718205,6.1500008,,0,1:TIV,
0:2TLR,,ZI NORD,,45.9436243,6.128145,,0,1:TLR,
0:2TLV,,LOVERCHY VILLAGE,,45.886718,6.1116622,,0,1:LVI,
0:2TOU,,TOUR,,45.9395283,6.1034476,,0,1:TOU,
0:2TRB,,TREMBLAY,,45.9457552,6.1060852,,0,1:TRB,
0:2TRE,,TRESUM,,45.8958477,6.1305698,,0,1:TRE,
0:2TRGA,,TERRE GRASSE,,45.9618451,6.1026643,,0,1:TRGA,
0:2TSS,,MARCHE,,45.8882433,6.0997726,,0,1:MAH,
0:2TTF,,TROIS FONTAINES,,45.8891288,6.1137857,,0,1:TFO,
0:2TU,,TUILERIES,,45.830885,6.178773,,0,1:TUILE,
0:2TUI,,TUILERIE,,45.9347402,6.0837785,,0,1:TUI,
0:2TUIL,,TUILIERE,,45.9587233,6.1073985,,0,1:TUIL,
0:2TUILE,,TUILERIES,,45.830885,6.178773,,0,1:TUILE,
0:2USI,,USILLON - CENTRE,,45.9841523,6.2803108,,0,1:USI,
0:2VDF,,VALLON DU FIER,,45.9297195,6.1150605,,0,1:VDF,
0:2VER,,VERNOD,,45.9195716,6.0755694,,0,1:VER,
0:2VERN,,VERNOG,,45.968979,6.163667,,0,1:VERN,
0:2VGE,,VIEUGY EGLISE,,45.8625363,6.0838292,,0,1:VIU,
0:2VGI,,VIEUGY,,45.86408,6.0867018,,0,1:VGI,
0:2VGY,,VIEUGY,,45.8632545,6.0869006,,0,1:VGI,
0:2VIE,,VIERAN,,45.9421802,6.1086091,,0,1:VIE,
0:2VIG,,VIGNIERES,,45.9153646,6.1469145,,0,1:VIG,
0:2VIL,,LE VILLARD,,45.8276554,6.1670236,,0,1:VIL,
0:2VIS,,VISITATION,,45.8906409,6.1278865,,0,1:VIS,
0:2VME,,VIEUX MEYTHET,,45.9201689,6.0966109,,0,1:VME,
0:2VML,,VIEUX MOULINS,,45.8864422,6.1170923,,0,1:VML,
0:2VOV,,VOVRAY,,45.8818588,6.1153234,,0,1:VOV,
0:2VRB,,VERBOUX,,45.9146055,6.151842,,0,1:VRB,
0:2VRS,,VERNES,,45.9402482,6.127372,,0,1:VRS,
0:2VSE,,VAL SEMNOZ,,45.8771793,6.0898093,,0,1:VSE,
0:2VUL,,VULPILLIERE,,45.895297,6.0896635,,0,1:VUL,
0:2VVE,,VAL VERT,,45.8908051,6.1124737,,0,1:VVE,
0:2YMA,,SALLE Y. MARTINET,,45.9089807,6.1177608,,0,1:YMA,
0:2ZAC,,ZAC PRES VIGNOBLES,,45.8446685,6.1493671,,0,1:ZAC,
0:2ZAPV,,ZA PONT DE VILLAZ,,45.9541039,6.1690011,,0,1:ZAPV,
0:2ZIC,,ZI CESARDES,,45.8884175,6.0755859,,0,1:ZIC,
0:2ZID,,ZI NORD,,45.9442351,6.1282185,,0,1:ZID,
0:2ZIR,,ZI ROMAINS,,45.9001931,6.0852784,,0,1:ZIR,
0:2ZIS,,ZI SUD,,45.9382632,6.1258255,,0,1:ZIS,
0:2ZRN,,PONT DE LA SALLE,,45.905924,6.0925573,,0,1:ZRN,
0:3BROU,,LE BROUILLET,,45.8471233,6.1473022,,0,1:BROU,
0:3CAJ,,CAPITAINE ANJOT,,45.8952957,6.0982721,,0,1:CAJ,
0:3CDP,,COLLEGE DU PARMELAN,,46.0054359,6.1770933,,0,1:CDP,
0:3CESS,,CESSENAZ,,45.8421099,6.14837,,0,1:CESS,
0:3CHL,,CHAPELLE,,45.9031625,6.1038777,,0,1:CHL,
0:3EMT,,EPAGNY METZ-TESSY,,45.934828,6.0848554,,0,1:EMT,
0:3EPA,,ENTREE PARC,,45.9233543,6.1654627,,0,1:EPA,
0:3EPAG,,EPAGNY,,45.8314002,6.1510721,,0,1:EPAG,
0:3FMA,,FRANCE MAQUIS,,45.919743,6.1313856,,0,1:FMA,
0:3GALI,,GALILEO,,45.8949137,6.0815885,,0,1:GALI,
0:3GLAI,,GLAISINS,,45.9298362,6.1690774,,0,1:GLAI,
0:3GRG,,LES GRANGES,,45.8465696,6.2143149,,0,1:GRG,
0:3LBM,,LAC DE LA BALME,,45.9723781,6.0325749,,0,1:LBM,
0:3LPO,,LE PLOT,,46.0036061,6.1854454,,0,1:LPLO,
0:3LSP,,LA SALLE PRINGY,,45.9361137,6.1227327,,0,1:LSP,
0:3MAIJO,,MAIRIE ST JORIOZ,,45.8333955,6.1635111,,0,1:MAIJO,
0:3MET,,METZ,,45.9352041,6.1102818,,0,1:MET,
0:3PGLA,,PARC DES GLAISINS,,45.9304324,6.1685559,,0,1:PDGLA,
0:3POC,,POISY COLLEGE,,45.9202992,6.0590438,,0,1:POC,
